,actual_used_bytes,actual_used_pct,swap_free,swap_total,free,swap,bytes_total,bytes_total_norm,swap_norm
45683,3359027200.0,0.0499,34355539968.0,34355539968.0,58026131456.0,0.0,61385158656.0,0.9349661071447688,0.0
45687,8850669568.0,0.3297,21596782592.0,30735253504.0,17992269824.0,0.2973286330893834,26842939392.0,0.4088486386148342,0.3724317292929874
45689,7771381760.0,0.28950000000000004,22407069696.0,30735253504.0,19071557632.0,0.27096519008428344,26842939392.0,0.4088486386148342,0.3394090682512746
45691,5688479744.0,0.22080000000000002,23856480256.0,29526859776.0,20080283648.0,0.19204140105034107,25768763392.0,0.3924877107440357,0.2405496919212806
45701,6310293504.0,0.0937,34355539968.0,34355539968.0,53684207616.0,0.0,59994501120.0,0.9137848038578974,0.0
45706,2439405568.0,0.0362,34355539968.0,34355539968.0,62601392128.0,0.0,65040797696.0,0.9906456667840785,0.0
45707,2557976576.0,0.038,34355539968.0,34355539968.0,62135349248.0,0.0,64693325824.0,0.9853532731400916,0.0
45712,6057160704.0,0.2351,23541792768.0,29526859776.0,19711602688.0,0.20269906970821117,25768763392.0,0.3924877107440357,0.25389941181619896
45714,4259315712.0,0.4959,6586183680.0,11004837888.0,4329603072.0,0.40151924571448994,8588918784.0,0.13081904707717404,0.5029401489930131
45718,4247453696.0,0.49450000000000005,5501313024.0,9931096064.0,4341465088.0,0.4460517763047187,8588918784.0,0.13081904707717404,0.5587212798083754
45725,5543997440.0,0.2151,23903199232.0,29526859776.0,20224765952.0,0.1904591475918147,25768763392.0,0.3924877107440357,0.23856777250230007
45729,2651287552.0,0.039400000000000004,34355539968.0,34355539968.0,62326943744.0,0.0,64978231296.0,0.9896927090215373,0.0
45734,6884769792.0,0.2672,22866186240.0,29526859776.0,18883993600.0,0.2255801526654021,25768763392.0,0.3924877107440357,0.2825600934508572
45746,2239410176.0,0.0834,28425932800.0,30735253504.0,24603529216.0,0.07513589252483166,26842939392.0,0.4088486386148342,0.09411468412657993
45748,6261587968.0,0.093,34355539968.0,34355539968.0,53812879360.0,0.0,60074467328.0,0.9150027805779035,0.0
45753,3610091520.0,0.4203,6095798272.0,9931096064.0,4978827264.0,0.38619078571829224,8588918784.0,0.13081904707717404,0.4837398291164336
45755,8668614656.0,0.3229,21786521600.0,30735253504.0,18174324736.0,0.2911552983558564,26842939392.0,0.4088486386148342,0.3646990541502582
45758,3840413696.0,0.4471,6056218624.0,9931096064.0,4748505088.0,0.3901762116717754,8588918784.0,0.13081904707717404,0.488731945295768
45776,7383625728.0,0.2751,22830657536.0,30735253504.0,19459313664.0,0.2571833665523945,26842939392.0,0.4088486386148342,0.322146054200256
45777,2593198080.0,0.0385,34355539968.0,34355539968.0,62439731200.0,0.0,65032929280.0,0.9905258218176732,0.0
45778,4510486528.0,0.5252,6313734144.0,11004837888.0,4078432256.0,0.42627649691371805,8588918784.0,0.13081904707717404,0.533950905612264
45780,6038577152.0,0.2343,23580131328.0,29526859776.0,19730186240.0,0.20140063972646405,25768763392.0,0.3924877107440357,0.25227300766385297
45782,2594689024.0,0.0385,34355539968.0,34355539968.0,62073597952.0,0.0,64668286976.0,0.9849719028747944,0.0
45783,4178583552.0,0.48650000000000004,6835884032.0,11004837888.0,4410335232.0,0.37882919298120243,8588918784.0,0.13081904707717404,0.47451875045697994
45800,3735343104.0,0.0555,34355539968.0,34355539968.0,57461534720.0,0.0,61196877824.0,0.9320983749371922,0.0
45801,4979236864.0,0.074,34355539968.0,34355539968.0,55699435520.0,0.0,60678672384.0,0.9242055139664617,0.0
45812,6017572864.0,0.2335,23572824064.0,29526859776.0,19751190528.0,0.20164811826144668,25768763392.0,0.3924877107440357,0.25258299751511215
45815,3098828800.0,0.1154,27339235328.0,30735253504.0,23744110592.0,0.11049260340598877,26842939392.0,0.4088486386148342,0.13840224849184224
45824,3310075904.0,0.1233,27074965504.0,30735253504.0,23532863488.0,0.11909086741463304,26842939392.0,0.4088486386148342,0.14917237278288006
45826,4575305728.0,0.26630000000000004,14164582400.0,19728982016.0,12603539456.0,0.2820419021867083,17178845184.0,0.2616534412973651,0.3532836789819085
45827,2418618368.0,0.0359,34355539968.0,34355539968.0,62694293504.0,0.0,65112911872.0,0.9917440480847203,0.0
45847,3285196800.0,0.12240000000000001,27120648192.0,30735253504.0,23557742592.0,0.1176045387596879,26842939392.0,0.4088486386148342,0.14731060809003083
45857,4298321920.0,0.06380000000000001,34355539968.0,34355539968.0,56661893120.0,0.0,60960215040.0,0.928493730317757,0.0
45858,6063562752.0,0.2353,23536779264.0,29526859776.0,19705200640.0,0.2028688643981319,25768763392.0,0.3924877107440357,0.25411209543612107
45862,3292450816.0,0.1227,27095334912.0,30735253504.0,23550488576.0,0.11842812981927375,26842939392.0,0.4088486386148342,0.148342232388588
45863,5229068288.0,0.0777,34355539968.0,34355539968.0,55347793920.0,0.0,60576862208.0,0.9226548286541392,0.0
45868,6099632128.0,0.7102,2661814272.0,10862071808.0,2489286656.0,0.754944147023632,8588918784.0,0.13081904707717404,0.9456376645403884
45869,4213379072.0,0.49060000000000004,6624657408.0,11004837888.0,4375539712.0,0.39802317167945545,8588918784.0,0.13081904707717404,0.4985609915433073
45878,8105279488.0,0.302,22405132288.0,30735253504.0,18737659904.0,0.27102822545178895,26842939392.0,0.4088486386148342,0.3394880259038988
45880,4056539136.0,0.0603,34355539968.0,34355539968.0,57012576256.0,0.0,61069115392.0,0.9301524071120407,0.0
45881,2627670016.0,0.039,34355539968.0,34355539968.0,61973807104.0,0.0,64601477120.0,0.9839543124286529,0.0
45895,6317256704.0,0.09380000000000001,34355539968.0,34355539968.0,53652738048.0,0.0,59969994752.0,0.9134115438714304,0.0
45914,5968547840.0,0.0887,34355539968.0,34355539968.0,54299676672.0,0.0,60268224512.0,0.9179539238839102,0.0
45920,7822671872.0,0.2914,22720765952.0,30735253504.0,19020267520.0,0.2607587912348589,26842939392.0,0.4088486386148342,0.32662460570608
45926,4969463808.0,0.2893,13829386240.0,19728982016.0,12209381376.0,0.29903194048306647,17178845184.0,0.2616534412973651,0.37456528000943057
45927,7829929984.0,0.2917,22367297536.0,30735253504.0,19013009408.0,0.27225921422483024,26842939392.0,0.4088486386148342,0.3410299536782958
45929,2864795648.0,0.0426,34355539968.0,34355539968.0,61876736000.0,0.0,64741531648.0,0.98608750292126,0.0
45930,5445283840.0,0.0809,34355539968.0,34355539968.0,55038812160.0,0.0,60484096000.0,0.9212418933084086,0.0
45932,6176301056.0,0.7191000000000001,2564317184.0,10862071808.0,2412617728.0,0.763920067062035,8588918784.0,0.13081904707717404,0.9568808380859819
45942,3643015168.0,0.0541,34355539968.0,34355539968.0,57588973568.0,0.0,61231988736.0,0.9326331542458994,0.0
45948,8672579584.0,0.3231,21763465216.0,30735253504.0,18170359808.0,0.29190545920932065,26842939392.0,0.4088486386148342,0.3656387002953357
45968,8053915648.0,0.30000000000000004,22406823936.0,30735253504.0,18789023744.0,0.27097318611398824,26842939392.0,0.4088486386148342,0.3394190840211636
45975,3201912832.0,0.1193,27499053056.0,30735253504.0,23641026560.0,0.1052927852890112,26842939392.0,0.4088486386148342,0.13188899333308737
45980,4238831616.0,0.1645,25421156352.0,29526859776.0,21529931776.0,0.13904978230489629,25768763392.0,0.3924877107440357,0.17417276749817032
45983,9169825792.0,0.5338,9612222464.0,19728982016.0,8009019392.0,0.5127866984619588,17178845184.0,0.2616534412973651,0.642312968254278
45989,6011215872.0,0.2333,23589920768.0,29526859776.0,19757547520.0,0.2010690961734325,25768763392.0,0.3924877107440357,0.2518577185693971
45995,3237486592.0,0.1206,27533643776.0,30735253504.0,23605452800.0,0.10416734410807216,26842939392.0,0.4088486386148342,0.13047927372122387
45996,6014222336.0,0.23340000000000002,23574994944.0,29526859776.0,19754541056.0,0.20157459605094175,25768763392.0,0.3924877107440357,0.2524909041175968
45999,6109483008.0,0.0907,34355539968.0,34355539968.0,54101876736.0,0.0,60211359744.0,0.9170878084916116,0.0
46006,2958000128.0,0.0439,34355539968.0,34355539968.0,58333503488.0,0.0,61291503616.0,0.933539633872068,0.0
46012,8794316800.0,0.3276,21669568512.0,30735253504.0,18048622592.0,0.2949604756251696,26842939392.0,0.4088486386148342,0.36946539211088997
46017,2935631872.0,0.10940000000000001,27806896128.0,30735253504.0,23907307520.0,0.0952768252137205,26842939392.0,0.4088486386148342,0.1193430730407466
46019,9439076352.0,0.5495,9725624320.0,19728990208.0,7739777024.0,0.5070389200124236,17178853376.0,0.2616535660708856,0.6351133418835818
46020,9283530752.0,0.5404,9390776320.0,19728990208.0,7895322624.0,0.5240113041268534,17178853376.0,0.2616535660708856,0.6563728294084906
46031,4423356416.0,0.515,6595174400.0,11004837888.0,4165562368.0,0.40070226684651367,8588918784.0,0.13081904707717404,0.5019168070785975
46036,5438410752.0,0.211,23947300864.0,29526859776.0,20330352640.0,0.1889655369493498,25768763392.0,0.3924877107440357,0.23669688644371994
46053,5767905280.0,0.2238,23809773568.0,29526859776.0,20000858112.0,0.19362323834541173,25768763392.0,0.3924877107440357,0.24253109005687892
46057,6978686976.0,0.27080000000000004,22793539584.0,29526859776.0,18790076416.0,0.22804051101543055,25768763392.0,0.3924877107440357,0.2856419208062
46059,10772541440.0,0.6271,7660589056.0,19728990208.0,6406311936.0,0.6117090142356261,17178853376.0,0.2616535660708856,0.7662223568202235
46063,5555564544.0,0.2156,23882498048.0,29526859776.0,20213198848.0,0.19116024429349732,25768763392.0,0.3924877107440357,0.23944596124011586
46071,4021104640.0,0.4682,6868406272.0,11004837888.0,4567814144.0,0.37587392545877363,8588918784.0,0.13081904707717404,0.4708170033952676
46092,7922040832.0,0.4612,11037036544.0,19728982016.0,9256804352.0,0.44056735745163755,17178845184.0,0.2616534412973651,0.5518515357934892
46093,5213409280.0,0.607,4427132928.0,9931096064.0,3375509504.0,0.5542150735961303,8588918784.0,0.13081904707717404,0.6942058560421143
46095,4334010368.0,0.5046,5440843776.0,9931096064.0,4254908416.0,0.45214065588158625,8588918784.0,0.13081904707717404,0.5663481670230616
46100,3269611520.0,0.1218,27427635200.0,30735253504.0,23573327872.0,0.10761643152120204,26842939392.0,0.4088486386148342,0.13479957606280316
46105,10974007296.0,0.6388,8441040896.0,19728990208.0,6204846080.0,0.5721503834201711,17178853376.0,0.2616535660708856,0.7166714974563569
46106,9586274304.0,0.35710000000000003,20592406528.0,30735253504.0,17256665088.0,0.33000694055378366,26842939392.0,0.4088486386148342,0.4133643446044627
46125,6043181056.0,0.7036,2784763904.0,10862071808.0,2545737728.0,0.7436249775158916,8588918784.0,0.13081904707717404,0.9314593533897739
46133,10636546048.0,0.6192000000000001,7875047424.0,19728990208.0,6542307328.0,0.6008387990984602,17178853376.0,0.2616535660708856,0.7526064027183377
46134,8790814720.0,0.5117,10285203456.0,19728982016.0,8388030464.0,0.47867541023359406,17178845184.0,0.2616534412973651,0.5995854114384422
46147,8852500480.0,0.5153,9802936320.0,19728982016.0,8326344704.0,0.5031200133869087,17178845184.0,0.2616534412973651,0.630204547340947
46164,3743170560.0,0.4358,7065116672.0,11004837888.0,4845748224.0,0.3579990233473578,8588918784.0,0.13081904707717404,0.4484270282518505
46171,2292432896.0,0.0854,28394336256.0,30735253504.0,24550506496.0,0.0761639154105348,26842939392.0,0.4088486386148342,0.09540237827529681
46173,8167514112.0,0.3043,22264012800.0,30735253504.0,18675425280.0,0.2756196789753994,26842939392.0,0.4088486386148342,0.3452392479036063
46177,8516788224.0,0.3173,21936627712.0,30735253504.0,18326151168.0,0.2862714566793768,26842939392.0,0.4088486386148342,0.3585815888316131
46179,3166150656.0,0.11800000000000001,27566051328.0,30735253504.0,23676788736.0,0.10311293432434354,26842939392.0,0.4088486386148342,0.1291585275318737
46182,2966220800.0,0.1105,27772624896.0,30735253504.0,23876718592.0,0.09639187155604334,26842939392.0,0.4088486386148342,0.12073977215175442
46187,5968048128.0,0.2316,23624675328.0,29526859776.0,19800715264.0,0.19989204719959452,25768763392.0,0.3924877107440357,0.2503833554035152
46195,8351268864.0,0.48610000000000003,10691391488.0,19728982016.0,8827576320.0,0.4580870173975833,17178845184.0,0.2616534412973651,0.573796537129207
46196,6129373184.0,0.2379,23450300416.0,29526859776.0,19639390208.0,0.20579768407811327,25768763392.0,0.3924877107440357,0.257780714118651
46198,5735546880.0,0.22260000000000002,23794507776.0,29526859776.0,20033216512.0,0.19414025207852836,25768763392.0,0.3924877107440357,0.24317869777865178
46202,8713150464.0,0.3246,21683474432.0,30735253504.0,18129788928.0,0.2945080336110444,26842939392.0,0.4088486386148342,0.3688986664646761
46208,3842121728.0,0.44730000000000003,6054252544.0,9931096064.0,4746797056.0,0.39037418377750577,8588918784.0,0.13081904707717404,0.4889799237461541
46221,8672915456.0,0.3231,21603094528.0,30735253504.0,18170023936.0,0.29712326839313385,26842939392.0,0.4088486386148342,0.3721744909363406
46233,4858937344.0,0.5657,4902244352.0,9931096064.0,3729981440.0,0.5063742893626288,8588918784.0,0.13081904707717404,0.6342808302627796
46248,3109642240.0,0.046200000000000005,34355539968.0,34355539968.0,58388946944.0,0.0,61498589184.0,0.9366937836958691,0.0
46252,4023410688.0,0.46840000000000004,6881730560.0,11004837888.0,4565508096.0,0.3746631590544335,8588918784.0,0.13081904707717404,0.469300406015954
46253,2268127232.0,0.0845,28402548736.0,30735253504.0,24574812160.0,0.0758967147512355,26842939392.0,0.4088486386148342,0.09506768463150923
46256,5525745664.0,0.2144,23886848000.0,29526859776.0,20243017728.0,0.19101292243018375,25768763392.0,0.3924877107440357,0.2392614269228305
46264,8651083776.0,0.32230000000000003,21784715264.0,30735253504.0,18191855616.0,0.291214069174186,26842939392.0,0.4088486386148342,0.3647726700589416
46268,2957369344.0,0.0439,34355539968.0,34355539968.0,61684940800.0,0.0,64642310144.0,0.9845762460414041,0.0
46271,2584170496.0,0.038400000000000004,34355539968.0,34355539968.0,62060978176.0,0.0,64645148672.0,0.9846194800662448,0.0
46272,2853027840.0,0.1063,27856588800.0,30735253504.0,23989911552.0,0.09366002800742668,26842939392.0,0.4088486386148342,0.11731788436921001
46275,3909750784.0,0.45520000000000005,6910910464.0,11004837888.0,4679168000.0,0.3720116066829243,8588918784.0,0.13081904707717404,0.4659790903903069
46276,3799425024.0,0.4424,6088245248.0,9931096064.0,4789493760.0,0.38695132855780623,8588918784.0,0.13081904707717404,0.4846924796633335
46277,6789201920.0,0.2635,22950260736.0,29526859776.0,18979561472.0,0.22273276230158368,25768763392.0,0.3924877107440357,0.2789934725501036
46278,4300242944.0,0.5007,5453094912.0,9931096064.0,4288675840.0,0.45090704219775435,8588918784.0,0.13081904707717404,0.5648029513040935
46287,4586569728.0,0.267,14161981440.0,19728982016.0,12592275456.0,0.28217373666239953,17178845184.0,0.2616534412973651,0.35344881390770405
46290,4719980544.0,0.07010000000000001,34355539968.0,34355539968.0,56064397312.0,0.0,60784377856.0,0.9258155290877645,0.0
46291,6128492544.0,0.2378,23477669888.0,29526859776.0,19640270848.0,0.2048707493411439,25768763392.0,0.3924877107440357,0.2566196422654486
46293,7414697984.0,0.2762,22786625536.0,30735253504.0,19428241408.0,0.2586159885411564,26842939392.0,0.4088486386148342,0.3239405463053516
46294,3945390080.0,0.058600000000000006,34355539968.0,34355539968.0,57188220928.0,0.0,61133611008.0,0.9311347490386512,0.0
46298,3188408320.0,0.047400000000000005,34355539968.0,34355539968.0,58265391104.0,0.0,61453799424.0,0.9360115844727339,0.0
46299,8894414848.0,0.33140000000000003,21528920064.0,30735253504.0,17948524544.0,0.2995366034251793,26842939392.0,0.4088486386148342,0.37519741721831035
46306,3163918336.0,0.1179,27628707840.0,30735253504.0,23679021056.0,0.1010743465511258,26842939392.0,0.4088486386148342,0.12660500699869726
46309,6226010112.0,0.0925,34355539968.0,34355539968.0,52048777216.0,0.0,58274787328.0,0.8875915978010414,0.0
46310,4565598208.0,0.5316000000000001,6306828288.0,11004837888.0,4023320576.0,0.42690402601230937,8588918784.0,0.13081904707717404,0.5347369440941339
46312,6089281536.0,0.2363,23488839680.0,29526859776.0,19679481856.0,0.20449245675992334,25768763392.0,0.3924877107440357,0.2561457956710631
46322,2957365248.0,0.1102,27718193152.0,30735253504.0,23885574144.0,0.09816285886847653,26842939392.0,0.4088486386148342,0.12295809825264883
46332,6961131520.0,0.2701,22793740288.0,29526859776.0,18807631872.0,0.22803371367898762,25768763392.0,0.3924877107440357,0.2856334065109579
46337,4122988544.0,0.48,5634084864.0,9931096064.0,4465930240.0,0.4326824725396192,8588918784.0,0.13081904707717404,0.5419749850807418
46339,8508268544.0,0.317,21800198144.0,30735253504.0,18334670848.0,0.2907103193027889,26842939392.0,0.4088486386148342,0.36414167655594065
46344,4475097088.0,0.521,5296300032.0,9931096064.0,4113821696.0,0.4666953176297459,8588918784.0,0.13081904707717404,0.5845792327223817
46345,7081783296.0,0.2748,22754914304.0,29526859776.0,18686980096.0,0.22934865147781025,25768763392.0,0.3924877107440357,0.28728048823746294
46353,4175912960.0,0.4862,5555445760.0,9931096064.0,4413005824.0,0.4406009443269443,8588918784.0,0.13081904707717404,0.5518936064744124
46365,3811217408.0,0.44370000000000004,7011487744.0,11004837888.0,4777701376.0,0.3628722371598465,8588918784.0,0.13081904707717404,0.45453118118371444
46376,7293157376.0,0.2717,22924890112.0,30735253504.0,19549782016.0,0.25411742222928246,26842939392.0,0.4088486386148342,0.3183056741658536
46377,3845218304.0,0.44770000000000004,6923780096.0,11004837888.0,4743700480.0,0.3708421544719078,8588918784.0,0.13081904707717404,0.46451424287545806
46378,9218863104.0,0.5366000000000001,9761353728.0,19728990208.0,7959990272.0,0.5052279095337671,17178853376.0,0.2616535660708856,0.6328448830495784
46387,4395278336.0,0.5117,5377425408.0,9931096064.0,4193640448.0,0.45852649361704934,8588918784.0,0.13081904707717404,0.5743470219133269
46389,9185746944.0,0.5347000000000001,9794076672.0,19728982016.0,7993098240.0,0.5035690810576487,17178845184.0,0.2616534412973651,0.6307670463086565
46397,8290402304.0,0.48260000000000003,10999074816.0,19728982016.0,8888442880.0,0.44249151795668606,17178845184.0,0.2616534412973651,0.5542617255451
46407,3542122496.0,0.41240000000000004,6334111744.0,9931096064.0,5046796288.0,0.362194091852458,8588918784.0,0.13081904707717404,0.4536817411990134
46416,2262040576.0,0.0843,28408012800.0,30735253504.0,24580898816.0,0.07571893635746729,26842939392.0,0.4088486386148342,0.09484500068097926
46421,6915796992.0,0.2684,22831771648.0,29526859776.0,18852966400.0,0.2267456877836327,25768763392.0,0.3924877107440357,0.284020034443166
46425,7310102528.0,0.2723,22918008832.0,30735253504.0,19532836864.0,0.25434131106101454,26842939392.0,0.4088486386148342,0.3185861157227429
46426,9207177216.0,0.536,9522171904.0,19728990208.0,7971676160.0,0.5173512783163727,17178853376.0,0.2616535660708856,0.6480305284872484
46435,9445294080.0,0.5498000000000001,9554632704.0,19728982016.0,7733551104.0,0.5157057421284437,17178845184.0,0.2616534412973651,0.6459693415718921
46443,5511974912.0,0.0819,34355539968.0,34355539968.0,54915969024.0,0.0,60427943936.0,0.9203866332123903,0.0
46454,5510385664.0,0.21380000000000002,23894233088.0,29526859776.0,20258377728.0,0.19076280819331515,25768763392.0,0.3924877107440357,0.23894813561015102
46457,3784097792.0,0.44060000000000005,7023431680.0,11004837888.0,4804820992.0,0.36178690213523657,8588918784.0,0.13081904707717404,0.45317169825777565
46459,5536952320.0,0.2149,23891783680.0,29526859776.0,20231811072.0,0.19084576344214899,25768763392.0,0.3924877107440357,0.23905204476432867
46469,4213321728.0,0.49060000000000004,5530849280.0,9931096064.0,4375597056.0,0.4430776578580078,8588918784.0,0.13081904707717404,0.5549959202130964
46487,8680345600.0,0.3234,21780008960.0,30735253504.0,18162593792.0,0.2913671931430314,26842939392.0,0.4088486386148342,0.36496447205231414
46502,5220257792.0,0.6078,4444389376.0,9931096064.0,3368660992.0,0.55247745592646,8588918784.0,0.13081904707717404,0.692029328518205
46533,6079143936.0,0.2359,23517503488.0,29526859776.0,19689619456.0,0.20352168613895472,25768763392.0,0.3924877107440357,0.25492981530160613
46537,5264261120.0,0.0782,34355539968.0,34355539968.0,55280541696.0,0.0,60544802816.0,0.9221665274818046,0.0
46549,6512193536.0,0.7582,2517086208.0,10929061888.0,2076725248.0,0.7696887222531208,8588918784.0,0.13081904707717404,0.9641066145145345
46560,5964136448.0,0.23140000000000002,23613046784.0,29526859776.0,19804626944.0,0.20028587654982744,25768763392.0,0.3924877107440357,0.25087666324416796
46563,6264397824.0,0.093,34355539968.0,34355539968.0,51943854080.0,0.0,58208251904.0,0.8865781872678354,0.0
46564,6022889472.0,0.23370000000000002,23577620480.0,29526859776.0,19745873920.0,0.20148567579257637,25768763392.0,0.3924877107440357,0.25237952323494145
46568,8658284544.0,0.3226,21780049920.0,30735253504.0,18184654848.0,0.2913658604714139,26842939392.0,0.4088486386148342,0.3649628027573326
46573,9101488128.0,0.5298,9650733056.0,19728982016.0,8077357056.0,0.5108347177683392,17178845184.0,0.2616534412973651,0.6398679311324993
46574,5630668800.0,0.32780000000000004,13099077632.0,19728982016.0,11548176384.0,0.3360489851236732,17178845184.0,0.2616534412973651,0.42093256662280026
46586,6250414080.0,0.09280000000000001,34355539968.0,34355539968.0,51955105792.0,0.0,58205519872.0,0.8865365752987608,0.0
46592,4488409088.0,0.06670000000000001,34355539968.0,34355539968.0,56391442432.0,0.0,60879851520.0,0.9272697020820084,0.0
46601,6194212864.0,0.7212000000000001,2554015744.0,10862071808.0,2394705920.0,0.7648684533535354,8588918784.0,0.13081904707717404,0.9580687800036883
46602,5755322368.0,0.2233,23799656448.0,29526859776.0,20013441024.0,0.19396587959059508,25768763392.0,0.3924877107440357,0.2429602800415259
46603,5498695680.0,0.2134,23928045568.0,29526859776.0,20270067712.0,0.18961766508441324,25768763392.0,0.3924877107440357,0.23751373750356816
46608,6084911104.0,0.09040000000000001,34355539968.0,34355539968.0,54139629568.0,0.0,60224540672.0,0.9172885690860377,0.0
46625,9301233664.0,0.5414,9665507328.0,19728982016.0,7877611520.0,0.5100858564237438,17178845184.0,0.2616534412973651,0.6389299127429805
46629,6081273856.0,0.23600000000000002,23505178624.0,29526859776.0,19687489536.0,0.20393909808500998,25768763392.0,0.3924877107440357,0.25545266253391485
46630,3361579008.0,0.1252,27339796480.0,30735253504.0,23481360384.0,0.11047434580482973,26842939392.0,0.4088486386148342,0.13837937915059598
46631,3724521472.0,0.0553,34355539968.0,34355539968.0,57493803008.0,0.0,61218324480.0,0.932425032013766,0.0
46635,5502935040.0,0.2136,23942549504.0,29526859776.0,20265828352.0,0.18912645348554924,25768763392.0,0.3924877107440357,0.23689844935148932
46640,2991169536.0,0.0444,34355539968.0,34355539968.0,61624508416.0,0.0,64615677952.0,0.9841706073263767,0.0
46649,2802851840.0,0.041600000000000005,34355539968.0,34355539968.0,58734182400.0,0.0,61537034240.0,0.937279345827405,0.0
46658,6169374720.0,0.7183,2634031104.0,10862071808.0,2419544064.0,0.7575019618209469,8588918784.0,0.13081904707717404,0.9488415651478648
46667,3845525504.0,0.44770000000000004,6876303360.0,11004837888.0,4743393280.0,0.3751563239747381,8588918784.0,0.13081904707717404,0.46991814088456474
46672,4334243840.0,0.5046,5434736640.0,9931096064.0,4254674944.0,0.45275560673501103,8588918784.0,0.13081904707717404,0.5671184500845733
46676,4326178816.0,0.06430000000000001,34355539968.0,34355539968.0,56634171392.0,0.0,60960350208.0,0.9284957890808446,0.0
46686,7665954816.0,0.2856,22867591168.0,30735253504.0,19176984576.0,0.2559816965549373,26842939392.0,0.4088486386148342,0.3206408509154518
46690,3922952192.0,0.4567,6912688128.0,11004837888.0,4665966592.0,0.3718500719090284,8588918784.0,0.13081904707717404,0.46577675308239974
46692,4756320256.0,0.07060000000000001,34355539968.0,34355539968.0,56005853184.0,0.0,60762173440.0,0.9254773304605478,0.0
46694,5182738432.0,0.077,34355539968.0,34355539968.0,55396335616.0,0.0,60579074048.0,0.9226885175046643,0.0
46697,8128487424.0,0.4732,10593628160.0,19728982016.0,9050357760.0,0.4630423327767912,17178845184.0,0.2616534412973651,0.5800035298991086
46703,7949070336.0,0.4627,11011514368.0,19728982016.0,9229774848.0,0.44186099622019137,17178845184.0,0.2616534412973651,0.5534719385062953
46726,8128081920.0,0.4731,10927149056.0,19728982016.0,9050763264.0,0.44613720833957904,17178845184.0,0.2616534412973651,0.558828291367099
46727,5400723456.0,0.2096,23996575744.0,29526859776.0,20368039936.0,0.18729672149204035,25768763392.0,0.3924877107440357,0.23460654008124973
46728,7047467008.0,0.2625,23436050432.0,30735253504.0,19795472384.0,0.23748634677927916,26842939392.0,0.4088486386148342,0.29747370744442164
46737,5971697664.0,0.0887,34355539968.0,34355539968.0,54299443200.0,0.0,60271140864.0,0.9179983432571953,0.0
46749,4759457792.0,0.2771,14247518208.0,19728982016.0,12419387392.0,0.27783814712561394,17178845184.0,0.2616534412973651,0.34801808531654205
46754,3799248896.0,0.4423,6083293184.0,9931096064.0,4789669888.0,0.38744997079911436,8588918784.0,0.13081904707717404,0.4853170753852433
46760,3727368192.0,0.434,6189297664.0,9931096064.0,4861550592.0,0.37677597476515556,8588918784.0,0.13081904707717404,0.47194690393526156
46784,8518103040.0,0.3173,21941686272.0,30735253504.0,18324836352.0,0.28610687173462135,26842939392.0,0.4088486386148342,0.3583754309013998
46791,7908782080.0,0.46040000000000003,10978304000.0,19728982016.0,9270063104.0,0.44354432524208753,17178845184.0,0.2616534412973651,0.5555804644564529
46792,5095358464.0,0.5932000000000001,4400586752.0,9931096064.0,3493560320.0,0.5568881094653764,8588918784.0,0.13081904707717404,0.6975540817440977
46797,6298329088.0,0.0935,34355539968.0,34355539968.0,51871797248.0,0.0,58170126336.0,0.8859974913035975,0.0
46799,8573407232.0,0.3194,21633482752.0,30735253504.0,18269532160.0,0.29613455932014554,26842939392.0,0.4088486386148342,0.37093604098957744
46801,4378742784.0,0.5098,5514039296.0,9931096064.0,4210176000.0,0.44477031936200184,8588918784.0,0.13081904707717404,0.5571161359638972
46805,3274072064.0,0.122,27114766336.0,30735253504.0,23568867328.0,0.1177959104039541,26842939392.0,0.4088486386148342,0.1475503188493719
46806,2756505600.0,0.0409,34355539968.0,34355539968.0,59041243136.0,0.0,61797748736.0,0.9412503255029215,0.0
46817,9783021568.0,0.3645,20642041856.0,30735253504.0,17059917824.0,0.32839200908775434,26842939392.0,0.4088486386148342,0.4113414929459003
46830,5955366912.0,0.08850000000000001,34355539968.0,34355539968.0,54312677376.0,0.0,60268044288.0,0.91795117886646,0.0
46835,3311665152.0,0.3856,6327808000.0,9931096064.0,5277253632.0,0.36282883991645576,8588918784.0,0.13081904707717404,0.45447682210556367
46840,5493751808.0,0.31980000000000003,13208567808.0,19728982016.0,11685093376.0,0.33049927273044355,17178845184.0,0.2616534412973651,0.41398103638431194
46848,4632481792.0,0.5394,5137399808.0,9931096064.0,3956436992.0,0.48269558819162384,8588918784.0,0.13081904707717404,0.6046210577312918
46853,9594032128.0,0.3574,20616998912.0,30735253504.0,17248907264.0,0.329206804514665,26842939392.0,0.4088486386148342,0.41236209989757966
46855,3993640960.0,0.465,6867681280.0,11004837888.0,4595277824.0,0.3759398048481275,8588918784.0,0.13081904707717404,0.47089952344941405
46856,3281858560.0,0.1223,27116851200.0,30735253504.0,23561080832.0,0.11772807741862579,26842939392.0,0.4088486386148342,0.1474653517348144
46872,6596894720.0,0.384,12271210496.0,19728990208.0,10581958656.0,0.3780112227424549,17178853376.0,0.2616535660708856,0.47349416675859335
46873,5093847040.0,0.5931000000000001,4538187776.0,9931096064.0,3495071744.0,0.5430325367155768,8588918784.0,0.13081904707717404,0.6801986899477034
46875,7530823680.0,0.2806,22674853888.0,30735253504.0,19312115712.0,0.26225258285086184,26842939392.0,0.4088486386148342,0.32849571845082565
