,cores,user_pct,idle_pct,system_pct,host
47696,4,0.015600000000000001,0.976575,0.007825,QASERVER
47699,4,0.016800000000000002,0.9699,0.013300000000000001,PREPRODUCCION
47711,8,0.01365,0.96295,0.0234,PRODUCCION
47716,8,0.0211,0.948825,0.030075,PRODUCCION
47724,8,0.0164375,0.9624375000000001,0.021125,PRODUCCION
47728,16,0.00125,0.997625,0.0011250000000000001,PRUEBAS
47731,4,0.02885,0.929025,0.042100000000000005,DEVELOP
47736,16,0.0011875,0.9975,0.00125,PRUEBAS
47737,16,0.007506250000000001,0.99093125,0.0015625,PRUEBAS
47742,4,0.004675,0.985175,0.010150000000000001,DEVELOP
47752,4,0.006625000000000001,0.98325,0.010125,PREPRODUCCION
47754,4,0.034775,0.93945,0.025775000000000003,PREPRODUCCION
47757,16,0.00125,0.9973125,0.0014375,PRUEBAS
47767,4,0.018000000000000002,0.942075,0.039900000000000005,PREPRODUCCION
47792,4,0.0332,0.93045,0.03635,QASERVER
47798,4,0.01405,0.974225,0.011725000000000001,QASERVER
47803,4,0.032425,0.952325,0.01525,DEVELOP
47804,8,0.007025,0.9726625,0.0203125,PRODUCCION
47807,8,0.007025,0.9800875,0.012887500000000001,PRODUCCION
47810,8,0.007425,0.978125,0.014450000000000001,PRODUCCION
47817,4,0.021500000000000002,0.965625,0.012875000000000001,PREPRODUCCION
47820,4,0.043275,0.89665,0.060050000000000006,DEVELOP
47824,16,0.006875,0.99174375,0.0013125,PRUEBAS
47828,16,0.000875,0.998,0.0010625,PRUEBAS
47831,4,0.0367,0.9269499999999999,0.03635,DEVELOP
47832,4,0.0019500000000000001,0.9918,0.00625,PREPRODUCCION
47833,4,0.004675,0.988275,0.007025,DEVELOP
47834,4,0.00235,0.99025,0.007425,PREPRODUCCION
47835,4,0.370675,0.22940000000000002,0.399925,DEVELOP
47836,4,0.0219,0.958925,0.01915,PREPRODUCCION
47839,4,0.0039000000000000003,0.9879249999999999,0.008175,DEVELOP
47857,16,0.001375,0.997125,0.0014375,PRUEBAS
47858,4,0.0023250000000000002,0.99025,0.007425,DEVELOP
47861,4,0.022275,0.9605250000000001,0.0172,PREPRODUCCION
47872,4,0.02695,0.959775,0.013275,QASERVER
47874,4,0.007025,0.9843500000000001,0.008625,QASERVER
47890,4,0.030025000000000003,0.9294,0.04055,DEVELOP
47904,8,0.0085875,0.9683625,0.02305,PRODUCCION
47910,4,0.014450000000000001,0.978125,0.007425,QASERVER
47912,4,0.010175,0.980075,0.00975,PREPRODUCCION
47918,4,0.014475,0.97655,0.009000000000000001,QASERVER
47926,4,0.032100000000000004,0.9546,0.013300000000000001,DEVELOP
47930,4,0.00235,0.991025,0.0066500000000000005,DEVELOP
47934,4,0.016050000000000002,0.976925,0.007025,QASERVER
47936,4,0.0313,0.9511000000000001,0.0176,DEVELOP
47948,4,0.021500000000000002,0.9617249999999999,0.016775,PREPRODUCCION
47951,4,0.032775,0.9551499999999999,0.012075,DEVELOP
47963,4,0.011325,0.9707,0.017975,DEVELOP
47969,16,0.0068125,0.99168125,0.0014375,PRUEBAS
47978,8,0.0035125,0.9849875,0.0115125,PRODUCCION
47984,4,0.0008,0.996075,0.003125,QASERVER
47992,8,0.0039125,0.984,0.012087500000000001,PRODUCCION
47999,4,0.022625000000000003,0.9571000000000001,0.020300000000000002,PREPRODUCCION
48002,4,0.020300000000000002,0.9641,0.015600000000000001,PREPRODUCCION
48005,4,0.012125,0.9828,0.0050750000000000005,PREPRODUCCION
48012,16,0.0019375,0.996875,0.0011875,PRUEBAS
48028,4,0.018725000000000002,0.9688,0.012475,PREPRODUCCION
48030,4,0.0039000000000000003,0.9898750000000001,0.00625,DEVELOP
48037,4,0.01915,0.9586,0.02225,PREPRODUCCION
48050,4,0.011325,0.9601500000000001,0.028525000000000002,PREPRODUCCION
48051,16,0.0072562500000000005,0.99124375,0.0015,PRUEBAS
48054,4,0.024225,0.9363250000000001,0.03945,PREPRODUCCION
48055,16,0.00825625,0.98736875,0.004375,PRUEBAS
48073,4,0.01405,0.972675,0.013275,QASERVER
48075,4,0.017625000000000002,0.93425,0.048125,DEVELOP
48088,8,0.1958125,0.7607625,0.043425000000000005,PRODUCCION
48090,16,0.0008125000000000001,0.9981875,0.0009375,PRUEBAS
48110,4,0.003125,0.993375,0.0035,QASERVER
48119,4,0.028075000000000003,0.9571000000000001,0.014825000000000001,DEVELOP
48121,8,0.008,0.9742500000000001,0.017750000000000002,PRODUCCION
48126,4,0.002725,0.99335,0.0039250000000000005,QASERVER
48138,4,0.0223,0.967125,0.010575000000000001,PREPRODUCCION
48142,16,0.0015625,0.9971875,0.0011875,PRUEBAS
48144,4,0.026575,0.951175,0.02225,PREPRODUCCION
48146,16,0.0050625,0.9935625,0.001375,PRUEBAS
48150,4,0.007425,0.982075,0.0105,DEVELOP
48165,4,0.01755,0.9575,0.02495,DEVELOP
48171,8,0.0070125000000000005,0.981675,0.011312500000000001,PRODUCCION
48183,16,0.00725,0.9910625,0.0016250000000000001,PRUEBAS
48191,4,0.007025,0.97855,0.014425,DEVELOP
48194,8,0.007425,0.967575,0.025,PRODUCCION
48198,4,0.00235,0.99335,0.0043,QASERVER
48199,4,0.035925,0.920725,0.04335,DEVELOP
48200,8,0.0037125,0.9806625,0.015625,PRODUCCION
48202,4,0.029675,0.9547,0.015625,DEVELOP
48205,16,0.00675625,0.99193125,0.0013125,PRUEBAS
48209,4,0.015625,0.9668,0.017575,PREPRODUCCION
48224,8,0.002925,0.980325,0.01675,PRODUCCION
48231,8,0.0029375,0.985925,0.0111375,PRODUCCION
48234,16,0.0011875,0.99775,0.001,PRUEBAS
48247,8,0.030912500000000002,0.9448375,0.02425,PRODUCCION
48250,16,0.0015,0.9969375,0.0015625,PRUEBAS
48255,4,0.26445,0.5936,0.14195000000000002,PREPRODUCCION
48259,4,0.001175,0.994125,0.0047,QASERVER
48265,16,0.001375,0.9973125,0.00125,PRUEBAS
48266,4,0.001175,0.99415,0.004675,DEVELOP
48272,16,0.0070625,0.991625,0.00125,PRUEBAS
48275,4,0.0328,0.9547,0.0125,DEVELOP
48279,16,0.001375,0.997125,0.0014375,PRUEBAS
48286,8,0.013662500000000001,0.9716875,0.014650000000000002,PRODUCCION
48292,4,0.003125,0.99375,0.003125,PREPRODUCCION
48314,4,0.01135,0.97185,0.016800000000000002,PREPRODUCCION
48319,4,0.008975,0.984375,0.0066500000000000005,PREPRODUCCION
48322,4,0.014025000000000001,0.9766,0.00935,QASERVER
48343,16,0.0011250000000000001,0.9976875,0.0011250000000000001,PRUEBAS
48349,16,0.00125,0.997375,0.0013125,PRUEBAS
48361,16,0.0009375,0.9979375,0.0010625,PRUEBAS
48365,4,0.002725,0.994525,0.00275,QASERVER
48377,16,0.007881250000000001,0.98693125,0.005125,PRUEBAS
48383,16,0.0010625,0.997875,0.0010625,PRUEBAS
48384,16,0.0014375,0.99725,0.00125,PRUEBAS
48391,4,0.016425000000000002,0.9703,0.013275,PREPRODUCCION
48394,4,0.01405,0.966025,0.019925000000000002,PREPRODUCCION
48399,4,0.110375,0.739075,0.15055000000000002,QASERVER
48402,4,0.0039000000000000003,0.9937750000000001,0.0023250000000000002,QASERVER
48408,16,0.0009375,0.9978125,0.00125,PRUEBAS
48417,4,0.29025,0.5707,0.13905,PREPRODUCCION
48420,16,0.002625,0.996125,0.0011875,PRUEBAS
48424,4,0.0086,0.98165,0.00975,QASERVER
48430,16,0.001,0.9978125,0.0011875,PRUEBAS
48436,16,0.0071937500000000005,0.99118125,0.0016250000000000001,PRUEBAS
48448,8,0.0113375,0.9651875,0.023475000000000003,PRODUCCION
48451,16,0.0021875,0.9965625,0.0011875,PRUEBAS
48464,16,0.0013125,0.99725,0.001375,PRUEBAS
48473,4,0.001175,0.994525,0.0043,QASERVER
48477,4,0.007425,0.9812000000000001,0.011375,DEVELOP
48478,4,0.032350000000000004,0.951675,0.015975,DEVELOP
48480,4,0.028525000000000002,0.9457,0.025775000000000003,PREPRODUCCION
48488,4,0.32645,0.44615000000000005,0.22737500000000002,PREPRODUCCION
48493,4,0.052275,0.8826,0.065125,DEVELOP
48495,4,0.00235,0.98945,0.0082,DEVELOP
48497,4,0.060050000000000006,0.896275,0.043675000000000005,DEVELOP
48499,4,0.014825000000000001,0.976575,0.008575000000000001,QASERVER
48503,4,0.002725,0.992575,0.0047,DEVELOP
48505,4,0.01365,0.97735,0.008975,PREPRODUCCION
48513,4,0.00275,0.985925,0.011325,QASERVER
48517,8,0.006050000000000001,0.9828250000000001,0.011125,PRODUCCION
48522,8,0.1294875,0.8537375,0.016775,PRODUCCION
48523,4,0.015600000000000001,0.974275,0.010125,QASERVER
48525,16,0.001375,0.99725,0.001375,PRUEBAS
48527,4,0.0019500000000000001,0.992975,0.0050750000000000005,DEVELOP
48530,4,0.01835,0.9625,0.01915,PREPRODUCCION
48538,4,0.002725,0.991025,0.00625,PREPRODUCCION
48541,4,0.02305,0.953525,0.023425,DEVELOP
48562,16,0.001,0.9976875,0.00125,PRUEBAS
48569,4,0.029300000000000003,0.93435,0.03635,DEVELOP
48578,4,0.011725000000000001,0.976575,0.0117,PREPRODUCCION
48586,4,0.002725,0.99415,0.003125,QASERVER
48587,16,0.0011250000000000001,0.9978125,0.0010625,PRUEBAS
48590,4,0.02425,0.930375,0.0454,PREPRODUCCION
48592,4,0.013275,0.9652499999999999,0.021475,QASERVER
48599,4,0.002725,0.989475,0.0078000000000000005,PREPRODUCCION
48603,8,0.009000000000000001,0.9732000000000001,0.0178,PRODUCCION
48605,4,0.0039000000000000003,0.9895,0.006625000000000001,DEVELOP
48628,4,0.0313,0.946025,0.022675,QASERVER
48634,4,0.010150000000000001,0.978125,0.011725000000000001,PREPRODUCCION
48638,8,0.008400000000000001,0.9740125,0.017587500000000002,PRODUCCION
48646,4,0.029675,0.9422,0.028125,PREPRODUCCION
48651,4,0.002725,0.991025,0.00625,DEVELOP
48652,4,0.03595,0.9453,0.01875,DEVELOP
48654,4,0.005875,0.977725,0.0164,DEVELOP
48664,8,0.011725000000000001,0.96675,0.021525000000000002,PRODUCCION
48675,4,0.008975,0.88205,0.108975,PREPRODUCCION
48689,4,0.015625,0.9757750000000001,0.0086,PREPRODUCCION
48697,4,0.01875,0.963275,0.017975,PREPRODUCCION
48702,4,0.0039250000000000005,0.9878750000000001,0.0082,PREPRODUCCION
48703,4,0.003125,0.99025,0.006625000000000001,DEVELOP
48730,4,0.0039000000000000003,0.991425,0.004675,DEVELOP
48731,4,0.0023250000000000002,0.9937750000000001,0.0039000000000000003,DEVELOP
48732,8,0.015237500000000001,0.959575,0.0252,PRODUCCION
48736,4,0.017175,0.971875,0.01095,QASERVER
48737,4,0.0152,0.954375,0.030425,DEVELOP
48738,16,0.0010625,0.9976875,0.0011875,PRUEBAS
48747,4,0.000375,0.9961,0.0035250000000000004,QASERVER
48753,4,0.018325,0.968025,0.01365,QASERVER
48763,4,0.024225,0.9039,0.07187500000000001,DEVELOP
48764,4,0.00235,0.99335,0.0043,PREPRODUCCION
48775,4,0.00585,0.9867,0.007425,DEVELOP
48778,8,0.0095625,0.9777750000000001,0.0126625,PRODUCCION
48782,16,0.00525,0.99349375,0.00125,PRUEBAS
48788,16,0.007318750000000001,0.99105625,0.0015625,PRUEBAS
48789,4,0.00235,0.99375,0.0039000000000000003,QASERVER
48794,8,0.0137,0.9606875,0.0256125,PRODUCCION
48795,4,0.001575,0.994525,0.0039000000000000003,QASERVER
48804,16,0.0070625,0.99118125,0.0016875,PRUEBAS
48808,4,0.04725,0.9113249999999999,0.041425000000000003,DEVELOP
48819,8,0.0040875,0.9814875,0.014425,PRODUCCION
48822,16,0.0010625,0.9978125,0.0010625,PRUEBAS
48836,4,0.00625,0.9836,0.010150000000000001,PREPRODUCCION
48840,4,0.00625,0.983625,0.010125,PREPRODUCCION
48851,16,0.0072562500000000005,0.99130625,0.0014375,PRUEBAS
48854,8,0.1102125,0.83525,0.0545375,PRODUCCION
48858,4,0.013275,0.977725,0.009000000000000001,QASERVER
48865,4,0.022675,0.95545,0.021875000000000002,QASERVER
48869,4,0.03125,0.95665,0.012100000000000001,DEVELOP
48871,8,0.01095,0.9734,0.01565,PRODUCCION
48875,8,0.0083875,0.976375,0.015237500000000001,PRODUCCION
48881,16,0.0010625,0.9978125,0.0010625,PRUEBAS
48888,4,0.030475000000000002,0.962875,0.0066500000000000005,DEVELOP
48891,4,0.0007750000000000001,0.9953000000000001,0.0039250000000000005,QASERVER
48896,4,0.0023250000000000002,0.994175,0.0035,QASERVER
48908,16,0.007818750000000001,0.99061875,0.0015,PRUEBAS
48917,4,0.030850000000000002,0.9425749999999999,0.026575,QASERVER
48919,16,0.0074375000000000005,0.990625,0.001875,PRUEBAS
48930,4,0.02655,0.93635,0.0371,DEVELOP
48934,8,0.005875,0.9653875000000001,0.02875,PRODUCCION
48937,8,0.015625,0.9587875,0.025587500000000003,PRODUCCION
48950,4,0.00625,0.98085,0.0129,DEVELOP
48955,8,0.0095625,0.9797,0.0107375,PRODUCCION
48956,8,0.004875,0.982425,0.012700000000000001,PRODUCCION
48958,4,0.0035250000000000004,0.989825,0.0066500000000000005,DEVELOP
48960,16,0.0011250000000000001,0.9975,0.0013125,PRUEBAS
48963,8,0.0111375,0.967375,0.0214875,PRODUCCION
48978,4,0.007025,0.9828250000000001,0.010150000000000001,PREPRODUCCION
48981,16,0.0011875,0.9975625,0.0011875,PRUEBAS
48984,4,0.026125000000000002,0.9415,0.032375,QASERVER
48987,8,0.0035250000000000004,0.9837875,0.0126875,PRODUCCION
49011,4,0.00625,0.980875,0.012875000000000001,DEVELOP
49012,4,0.01405,0.976975,0.008975,QASERVER
49013,8,0.0056625,0.9794875000000001,0.01485,PRODUCCION
49032,4,0.017175,0.9762,0.006625000000000001,PREPRODUCCION
49033,8,0.0178,0.9594875,0.0227,PRODUCCION
49049,4,0.032425,0.946475,0.0211,PREPRODUCCION
49050,16,0.0025625,0.996125,0.0013125,PRUEBAS
49059,4,0.0007750000000000001,0.99415,0.0050750000000000005,QASERVER
49074,16,0.0081875,0.98999375,0.00175,PRUEBAS
49075,4,0.002725,0.99105,0.00625,DEVELOP
49098,16,0.00125,0.9975,0.00125,PRUEBAS
49104,4,0.013675000000000001,0.977725,0.0086,QASERVER
49114,4,0.001175,0.992575,0.00625,DEVELOP
49117,4,0.036325,0.9504,0.013275,DEVELOP
49128,8,0.0040875,0.9764125,0.0195,PRODUCCION
49129,4,0.016050000000000002,0.975325,0.008625,QASERVER
49132,4,0.034825,0.93505,0.030125000000000002,PREPRODUCCION
49135,4,0.0035250000000000004,0.990625,0.00585,PREPRODUCCION
49142,8,0.00995,0.9646375,0.025400000000000002,PRODUCCION
49147,8,0.009362500000000001,0.9670375,0.0236,PRODUCCION
49151,4,0.00235,0.994525,0.003125,QASERVER
49153,4,0.001175,0.994125,0.0047,DEVELOP
49168,4,0.029675,0.91955,0.050775,PREPRODUCCION
49179,4,0.0332,0.926975,0.039825,QASERVER
49185,16,0.0016875,0.9969375,0.0013125,PRUEBAS
49188,4,0.0015500000000000002,0.991825,0.0066500000000000005,QASERVER
49195,4,0.015625,0.975,0.009375,PREPRODUCCION
49206,4,0.0047,0.987075,0.008225,DEVELOP
49215,8,0.11345000000000001,0.875,0.011537500000000001,PRODUCCION
49219,8,0.014650000000000002,0.9593625,0.025975,PRODUCCION
49221,8,0.0046875,0.9845625,0.010750000000000001,PRODUCCION
49227,4,0.00625,0.986325,0.007425,PREPRODUCCION
49250,8,0.0085875,0.97715,0.014262500000000001,PRODUCCION
49275,4,0.031200000000000002,0.9364250000000001,0.032375,DEVELOP
49276,4,0.00625,0.98475,0.009000000000000001,PREPRODUCCION
49306,16,0.001375,0.9975,0.0011250000000000001,PRUEBAS
49307,16,0.0011250000000000001,0.9978125,0.001,PRUEBAS
49317,4,0.00235,0.99375,0.0039000000000000003,QASERVER
49324,4,0.015225,0.97305,0.011725000000000001,QASERVER
49325,16,0.0030625,0.995625,0.0013125,PRUEBAS
49336,4,0.059075,0.9022,0.038725,DEVELOP
49342,8,0.0041125,0.9824,0.0135,PRODUCCION
49354,4,0.020300000000000002,0.9676,0.012100000000000001,PREPRODUCCION
49355,4,0.0008,0.99335,0.00585,DEVELOP
49365,4,0.00115,0.99415,0.0047,DEVELOP
49368,4,0.039850000000000003,0.9363250000000001,0.023825000000000002,DEVELOP
49372,8,0.012525000000000001,0.9638125,0.0236625,PRODUCCION
49374,16,0.0010625,0.9978125,0.0010625,PRUEBAS
49375,4,0.034,0.93825,0.02775,QASERVER
49378,4,0.01485,0.974975,0.010175,QASERVER
49391,16,0.00275,0.99575,0.0015,PRUEBAS
49392,4,0.007425,0.984,0.008575000000000001,PREPRODUCCION
49413,4,0.00275,0.993325,0.0039250000000000005,QASERVER
49414,4,0.01285,0.9793499999999999,0.0078000000000000005,QASERVER
49415,4,0.04655,0.9202,0.03325,DEVELOP
49425,4,0.015225,0.97305,0.011725000000000001,QASERVER
49435,4,0.010150000000000001,0.980125,0.00975,PREPRODUCCION
49436,4,0.014825000000000001,0.97735,0.007825,QASERVER
49442,16,0.0011875,0.9975625,0.00125,PRUEBAS
49444,16,0.003125,0.995375,0.0014375,PRUEBAS
49445,4,0.0035250000000000004,0.987125,0.00935,DEVELOP
49450,4,0.016,0.96055,0.023450000000000002,PREPRODUCCION
49457,8,0.003125,0.9832,0.013675000000000001,PRODUCCION
49465,16,0.0015,0.9973125,0.0011250000000000001,PRUEBAS
49466,4,0.019950000000000002,0.967925,0.012125,PREPRODUCCION
49467,4,0.020325,0.967925,0.01175,DEVELOP
49472,16,0.0010625,0.997625,0.00125,PRUEBAS
49473,4,0.035500000000000004,0.929025,0.035475,QASERVER
49476,4,0.019525,0.9672000000000001,0.013275,DEVELOP
49482,4,0.00585,0.9883,0.00585,DEVELOP
49504,16,0.00125,0.9975,0.0011875,PRUEBAS
49505,4,0.0050750000000000005,0.9871,0.007825,QASERVER
49511,4,0.0176,0.971825,0.010575000000000001,PREPRODUCCION
49525,8,0.012700000000000001,0.9628875,0.0244125,PRODUCCION
49531,8,0.020275,0.9489,0.030812500000000003,PRODUCCION
49534,4,0.0008,0.995675,0.0035250000000000004,QASERVER
49537,8,0.0035250000000000004,0.989625,0.00685,PRODUCCION
49539,8,0.0269875,0.9284125,0.0446,PRODUCCION
49542,4,0.0078000000000000005,0.980875,0.011325,DEVELOP
49552,4,0.03355,0.953975,0.012475,DEVELOP
49557,4,0.039075,0.839825,0.1211,PREPRODUCCION
49565,4,0.016425000000000002,0.972225,0.01135,PREPRODUCCION
49587,4,0.0039000000000000003,0.991425,0.004675,QASERVER
49591,4,0.011325,0.9836,0.0050750000000000005,QASERVER
49607,16,0.0071312500000000004,0.99143125,0.001375,PRUEBAS
49613,4,0.047650000000000005,0.913675,0.038675,DEVELOP
49620,16,0.00675625,0.99186875,0.0013125,PRUEBAS
49635,4,0.0023250000000000002,0.993375,0.0043,DEVELOP
49649,4,0.00235,0.9922,0.00545,PREPRODUCCION
49657,4,0.001175,0.9953000000000001,0.0035250000000000004,DEVELOP
49664,16,0.0070625,0.991375,0.0015,PRUEBAS
49670,16,0.00125,0.9973125,0.001375,PRUEBAS
49672,16,0.0055625,0.9928125,0.0016250000000000001,PRUEBAS
49673,4,0.005475,0.98945,0.0051,DEVELOP
49682,4,0.001575,0.996475,0.0019500000000000001,PREPRODUCCION
49684,4,0.016775,0.97545,0.0078000000000000005,QASERVER
49689,4,0.0007750000000000001,0.996875,0.00235,QASERVER
49691,8,0.011325,0.973825,0.01485,PRODUCCION
49692,4,0.016025,0.977725,0.00625,PREPRODUCCION
49712,4,0.025400000000000002,0.9367,0.0379,PREPRODUCCION
49728,4,0.0023250000000000002,0.9922,0.005475,PREPRODUCCION
49730,4,0.0035,0.992575,0.0039250000000000005,QASERVER
49745,4,0.03905,0.9375,0.023450000000000002,PREPRODUCCION
49747,8,0.0056625,0.9752000000000001,0.0191375,PRODUCCION
49788,16,0.003,0.9955,0.0014375,PRUEBAS
49807,8,0.0976125,0.8673625,0.0350125,PRODUCCION
49816,16,0.0061875,0.992125,0.0015625,PRUEBAS
49817,16,0.00125,0.997375,0.001375,PRUEBAS
49825,8,0.0207,0.948425,0.0308625,PRODUCCION
49844,4,0.0148,0.975075,0.010125,QASERVER
49845,16,0.0011250000000000001,0.9975,0.0013125,PRUEBAS
49848,4,0.016825,0.971025,0.012150000000000001,PREPRODUCCION
49859,8,0.1269375,0.8358125,0.0372375,PRODUCCION
49874,8,0.152775,0.789125,0.058100000000000006,PRODUCCION
49884,8,0.0072125,0.97075,0.0220375,PRODUCCION
49885,4,0.0039250000000000005,0.9867,0.009375,DEVELOP
49886,16,0.001,0.997875,0.0010625,PRUEBAS
49892,4,0.039900000000000005,0.8149500000000001,0.14515,DEVELOP
49893,4,0.015625,0.973825,0.01055,QASERVER
49895,4,0.0008,0.99725,0.0019500000000000001,PREPRODUCCION
49905,4,0.037450000000000004,0.93135,0.031200000000000002,QASERVER
49911,8,0.046275000000000004,0.8990625,0.0546625,PRODUCCION
49915,16,0.0073125,0.99111875,0.0014375,PRUEBAS
49918,16,0.0079375,0.9905,0.0015,PRUEBAS
49922,16,0.00850625,0.98649375,0.005,PRUEBAS
49945,4,0.057050000000000003,0.8261000000000001,0.11685000000000001,PREPRODUCCION
49953,16,0.00125,0.9974375,0.0013125,PRUEBAS
49956,8,0.10725,0.870125,0.022625,PRODUCCION
49972,16,0.0028125,0.995875,0.0013125,PRUEBAS
49983,4,0.0008,0.995275,0.0039250000000000005,QASERVER
49985,4,0.033625,0.944475,0.0219,QASERVER
49991,4,0.011325,0.967175,0.021500000000000002,PREPRODUCCION
49995,4,0.0007750000000000001,0.9957,0.0035250000000000004,QASERVER
49998,4,0.03595,0.9203,0.043750000000000004,DEVELOP
50004,16,0.0026875000000000002,0.99255625,0.00475,PRUEBAS
50017,8,0.011325,0.9671875,0.0214875,PRODUCCION
50021,4,0.0086,0.9789,0.0125,PREPRODUCCION
50026,4,0.00235,0.9914000000000001,0.00625,QASERVER
50030,16,0.0048125,0.993875,0.00125,PRUEBAS
50035,16,0.004375,0.9941875,0.001375,PRUEBAS
50037,4,0.01915,0.96875,0.012100000000000001,QASERVER
50052,4,0.005875,0.985525,0.0086,QASERVER
50053,4,0.0164,0.966825,0.016775,QASERVER
50056,4,0.038675,0.701175,0.26015,DEVELOP
50057,16,0.00669375,0.99180625,0.0014375,PRUEBAS
50059,8,0.0176125,0.9504875,0.0318875,PRODUCCION
50060,4,0.0007750000000000001,0.9926,0.006625000000000001,PREPRODUCCION
50079,4,0.037875,0.94495,0.017175,DEVELOP
50081,4,0.00545,0.9887,0.00585,DEVELOP
50099,4,0.014425,0.9762,0.00935,QASERVER
50102,4,0.019925000000000002,0.9672000000000001,0.012875000000000001,PREPRODUCCION
50107,8,0.0043,0.9849625,0.0107375,PRODUCCION
50111,4,0.067275,0.88305,0.049675000000000004,DEVELOP
50122,4,0.00235,0.994525,0.003125,QASERVER
50141,4,0.01485,0.9757750000000001,0.009375,QASERVER
50146,4,0.023825000000000002,0.94335,0.032825,DEVELOP
50149,16,0.0011875,0.9975,0.0013125,PRUEBAS
50151,4,0.0176,0.9531000000000001,0.029300000000000003,QASERVER
50155,4,0.0015500000000000002,0.995725,0.002725,QASERVER
50164,4,0.01795,0.971125,0.010925,QASERVER
50165,4,0.036325,0.92345,0.040225000000000004,DEVELOP
50181,4,0.01485,0.965225,0.019925000000000002,PREPRODUCCION
50203,8,0.015237500000000001,0.9587875,0.025975,PRODUCCION
50206,4,0.002725,0.992975,0.0043,QASERVER
50208,4,0.054625,0.910275,0.035125,DEVELOP
50210,8,0.0064375000000000005,0.9841875,0.009375,PRODUCCION
50212,4,0.023025,0.944225,0.03275,QASERVER
50214,4,0.04655,0.923325,0.030125000000000002,DEVELOP
50229,16,0.0022500000000000003,0.99280625,0.00488125,PRUEBAS
50230,4,0.012875000000000001,0.895325,0.0918,PREPRODUCCION
50234,4,0.007825,0.9796750000000001,0.0125,DEVELOP
50235,4,0.0035250000000000004,0.9898,0.0066500000000000005,QASERVER
50243,4,0.00585,0.984775,0.009375,QASERVER
50254,4,0.000375,0.9964999999999999,0.003125,PREPRODUCCION
50258,16,0.00681875,0.99161875,0.0015625,PRUEBAS
50262,4,0.014825000000000001,0.975025,0.010150000000000001,QASERVER
50265,4,0.0066500000000000005,0.98515,0.0082,PREPRODUCCION
50270,16,0.0013125,0.9975,0.0011250000000000001,PRUEBAS
50271,16,0.00706875,0.99130625,0.0015625,PRUEBAS
50327,8,0.0095875,0.965575,0.024837500000000002,PRODUCCION
50329,4,0.023825000000000002,0.9687749999999999,0.0074,DEVELOP
50330,16,0.0053125,0.9931875,0.0014375,PRUEBAS
50334,4,0.031125,0.917925,0.05095,PREPRODUCCION
50341,4,0.012875000000000001,0.9758,0.011325,DEVELOP
50343,4,0.0309,0.9554,0.0137,DEVELOP
50347,4,0.046400000000000004,0.907975,0.045625,DEVELOP
50350,16,0.0014375,0.9971875,0.001375,PRUEBAS
50356,4,0.0035250000000000004,0.99335,0.003125,QASERVER
50357,4,0.0066500000000000005,0.98475,0.0086,PREPRODUCCION
50365,4,0.00585,0.986325,0.007825,QASERVER
50374,8,0.0066375,0.9767875,0.016575,PRODUCCION
50380,4,0.018325,0.953225,0.028450000000000003,PREPRODUCCION
50381,4,0.016025,0.9761500000000001,0.007825,QASERVER
50398,8,0.01305,0.968425,0.018525,PRODUCCION
50406,4,0.0007750000000000001,0.9957,0.0035250000000000004,QASERVER
50429,4,0.020275,0.9606250000000001,0.019100000000000002,PREPRODUCCION
50430,8,0.0066500000000000005,0.978475,0.014875000000000001,PRODUCCION
50432,16,0.0053750000000000004,0.9933125,0.00125,PRUEBAS
50438,4,0.00235,0.992575,0.0050750000000000005,DEVELOP
50441,4,0.0371,0.9269499999999999,0.03595,QASERVER
50442,4,0.001175,0.994525,0.0043,DEVELOP
50450,8,0.0219875,0.943775,0.034237500000000004,PRODUCCION
50460,8,0.0087875,0.980475,0.0107375,PRODUCCION
50467,4,0.017225,0.9737750000000001,0.009000000000000001,QASERVER
50473,16,0.0028125,0.99218125,0.00500625,PRUEBAS
50476,8,0.0064375000000000005,0.9804875,0.013062500000000001,PRODUCCION
50480,4,0.268825,0.38127500000000003,0.349925,DEVELOP
50482,8,0.0039000000000000003,0.9816125,0.0144875,PRODUCCION
50483,16,0.002875,0.995625,0.0014375,PRUEBAS
50505,4,0.01755,0.971925,0.010525000000000001,QASERVER
50510,8,0.0056500000000000005,0.9688,0.02555,PRODUCCION
50512,16,0.0008125000000000001,0.9981875,0.001,PRUEBAS
50514,4,0.047275000000000005,0.92655,0.026175,DEVELOP
50529,4,0.022675,0.956225,0.0211,QASERVER
50532,4,0.012125,0.98045,0.007425,DEVELOP
50535,4,0.017575,0.965625,0.016800000000000002,QASERVER
50537,8,0.0162125,0.94415,0.0396375,PRODUCCION
50544,4,0.015600000000000001,0.9758249999999999,0.008575000000000001,QASERVER
50546,4,0.014475,0.978475,0.007050000000000001,QASERVER
50552,4,0.005475,0.9836,0.010925,DEVELOP
50557,16,0.0072562500000000005,0.99118125,0.0015,PRUEBAS
50564,8,0.009375,0.9738125,0.0168125,PRODUCCION
50565,4,0.0008,0.996475,0.002725,QASERVER
50571,4,0.0019500000000000001,0.991375,0.0066500000000000005,QASERVER
50576,16,0.006875,0.991625,0.001375,PRUEBAS
50582,16,0.0014375,0.9969375,0.0015625,PRUEBAS
50585,4,0.023450000000000002,0.963625,0.012925,PREPRODUCCION
50587,16,0.001,0.9976875,0.0011875,PRUEBAS
50588,4,0.013300000000000001,0.977725,0.009000000000000001,QASERVER
50595,4,0.0086,0.985925,0.005475,PREPRODUCCION
